n_features,k,n_samples,sample_id,difference
7,6,10000,1653,0.030000000000000027
7,6,10000,1655,0.010000000000000009
7,6,10000,1664,0.019999999999999962
7,6,10000,1666,0.009999999999999953
7,6,10000,1667,0.03999999999999998
7,6,10000,1668,0.030000000000000027
7,6,10000,1670,0.03999999999999998
7,6,10000,1671,0.019999999999999962
7,6,10000,1673,0.02999999999999997
7,6,10000,1674,0.010000000000000009
7,6,10000,1677,0.040000000000000036
7,6,10000,1680,0.010000000000000009
7,6,10000,1688,0.010000000000000009
7,6,10000,1689,0.009999999999999981
7,6,10000,1690,0.010000000000000009
7,6,10000,1691,0.02999999999999997
7,6,10000,1695,0.020000000000000018
7,6,10000,1696,0.010000000000000009
7,6,10000,1697,0.010000000000000009
7,6,10000,1699,0.010000000000000009
7,6,10000,1700,0.02999999999999997
7,6,10000,1701,0.05999999999999997
7,6,10000,1707,0.010000000000000009
7,6,10000,1713,0.040000000000000036
7,6,10000,1716,0.03999999999999998
7,6,10000,1717,0.030000000000000027
7,6,10000,1719,0.040000000000000036
7,6,10000,1720,0.020000000000000018
7,6,10000,1727,0.06
7,6,10000,1728,0.04999999999999999
7,6,10000,1731,0.03999999999999998
7,6,10000,1736,0.020000000000000018
7,6,10000,1737,0.03
7,6,10000,1748,0.06
7,6,10000,1749,0.020000000000000018
7,6,10000,1750,0.04999999999999999
7,6,10000,1753,0.04000000000000001
7,6,10000,1756,0.010000000000000009
7,6,10000,1761,0.04999999999999999
7,6,10000,1762,0.010000000000000009
7,6,10000,1766,0.12000000000000002
7,6,10000,1769,0.02999999999999997
7,6,10000,1773,0.010000000000000009
7,6,10000,1777,0.03
7,6,10000,1780,0.04999999999999999
7,6,10000,1786,0.020000000000000018
7,6,10000,1787,0.010000000000000009
7,6,10000,1791,0.020000000000000018
7,6,10000,1796,0.030000000000000027
7,6,10000,1797,0.020000000000000018
7,6,10000,1805,0.019999999999999962
7,6,10000,1815,0.06
7,6,10000,1818,0.009999999999999953
7,6,10000,1819,0.020000000000000018
7,6,10000,1826,0.010000000000000009
7,6,10000,1827,0.010000000000000009
7,6,10000,1830,0.050000000000000044
7,6,10000,1833,0.040000000000000036
7,6,10000,1834,0.03999999999999998
7,6,10000,1835,0.019999999999999962
7,6,10000,1838,0.020000000000000018
7,6,10000,1847,0.04999999999999999
7,6,10000,1848,0.020000000000000018
7,6,10000,1849,0.02999999999999997
7,6,10000,1850,0.010000000000000009
7,6,10000,1853,0.010000000000000009
7,6,10000,1855,0.06999999999999998
7,6,10000,1856,0.010000000000000009
7,6,10000,1858,0.009999999999999953
7,6,10000,1860,0.019999999999999962
7,6,10000,1861,0.010000000000000009
7,6,10000,1863,0.05000000000000002
7,6,10000,1864,0.04999999999999999
7,6,10000,1866,0.009999999999999953
7,6,10000,1869,0.010000000000000009
7,6,10000,1872,0.02999999999999997
7,6,10000,1878,0.03999999999999998
7,6,10000,1879,0.040000000000000036
7,6,10000,1881,0.019999999999999962
7,6,10000,1883,0.03
7,6,10000,1884,0.020000000000000018
7,6,10000,1893,0.040000000000000036
7,6,10000,1894,0.03
7,6,10000,1895,0.019999999999999962
7,6,10000,1897,0.08999999999999997
7,6,10000,1898,0.020000000000000018
7,6,10000,1903,0.02999999999999997
7,6,10000,1910,0.08999999999999997
7,6,10000,1916,0.03999999999999998
7,6,10000,1918,0.02999999999999997
7,6,10000,1921,0.010000000000000009
7,6,10000,1927,0.019999999999999962
7,6,10000,1931,0.010000000000000009
7,6,10000,1933,0.03999999999999998
7,6,10000,1936,0.010000000000000009
7,6,10000,1938,0.01999999999999999
7,6,10000,1939,0.010000000000000009
7,6,10000,1942,0.020000000000000018
7,6,10000,1951,0.03999999999999998
7,6,10000,1952,0.010000000000000009
7,6,10000,1956,0.010000000000000009
7,6,10000,1957,0.010000000000000009
7,6,10000,1962,0.03999999999999998
7,6,10000,1966,0.03999999999999998
7,6,10000,1967,0.010000000000000009
7,6,10000,1969,0.030000000000000027
7,6,10000,1971,0.019999999999999962
7,6,10000,1972,0.010000000000000009
7,6,10000,1975,0.019999999999999962
7,6,10000,1977,0.030000000000000027
7,6,10000,1978,0.020000000000000018
7,6,10000,1980,0.03999999999999998
7,6,10000,1981,0.04999999999999999
7,6,10000,1982,0.009999999999999953
7,6,10000,1985,0.030000000000000027
7,6,10000,1988,0.010000000000000009
7,6,10000,1991,0.019999999999999962
7,6,10000,1994,0.02999999999999997
7,6,10000,1995,0.02999999999999997
7,6,10000,1997,0.010000000000000009
7,6,10000,2001,0.030000000000000027
7,6,10000,2003,0.04999999999999999
7,6,10000,2006,0.04999999999999999
7,6,10000,2007,0.030000000000000027
7,6,10000,2010,0.03999999999999998
7,6,10000,2012,0.06
7,6,10000,2016,0.050000000000000044
7,6,10000,2018,0.010000000000000009
7,6,10000,2021,0.06
7,6,10000,2024,0.040000000000000036
7,6,10000,2025,0.010000000000000009
7,6,10000,2026,0.010000000000000009
7,6,10000,2028,0.01999999999999999
7,6,10000,2041,0.07
7,6,10000,2043,0.020000000000000018
7,6,10000,2046,0.010000000000000009
7,6,10000,2057,0.010000000000000009
7,6,10000,2058,0.02999999999999997
7,6,10000,2068,0.03
7,6,10000,2071,0.03999999999999998
7,6,10000,2072,0.030000000000000027
7,6,10000,2073,0.03999999999999998
7,6,10000,2076,0.010000000000000009
7,6,10000,2077,0.06
7,6,10000,2078,0.02999999999999997
7,6,10000,2081,0.020000000000000018
7,6,10000,2082,0.009999999999999953
7,6,10000,2090,0.010000000000000009
7,6,10000,2091,0.04999999999999999
7,6,10000,2095,0.019999999999999962
7,6,10000,2097,0.030000000000000027
7,6,10000,2098,0.020000000000000018
